Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1302,"P Bourdieu, L Wacquant","On the cunning of imperialist reason",1999,"Theory, Culture &Society","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/026327699016001003","https://scholar.google.com/scholar?cites=15413753064073576599&as_sdt=2005&sciodt=2007&hl=en",227,"2024-02-01 22:01:51","","10.1177/026327699016001003","","",,,,,1302,52.08,651,2,25,"… example, in the case of ethnic studies, around the review Ethnic and Racial Studies, directed by Martin Bulmer, and around Robert Miles's research group on racism and migration at the …","","https://scholar.google.com/scholar?q=related:l8CxB7-m6NUJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
2706,"S Browne","Dark matters: On the surveillance of blackness",2015,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=snmJCgAAQBAJ&oi=fnd&pg=PT5&dq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&ots=taFZG2bC0d&sig=sESSTcfKHJ32URc0JKV1Jd5jCrc","https://scholar.google.com/scholar?cites=9912975459295899201&as_sdt=2005&sciodt=2007&hl=en",228,"2024-02-01 22:01:51","BOOK","","","",,,,,2706,300.67,2706,1,9,"… and the conditions of racial blackness brings historical … dialogue with critical race scholarship, sociological theory, and … that we factor in how racism and antiblackness undergird and …","https://www.dukeupress.edu/dark-matters?utm_source=blog&utm_campaign=ASA16_Nov2016&utm_medium=blog%20post","https://scholar.google.com/scholar?q=related:QS5_tqj2kYkJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
2080,"RT Carter","Racism and psychological and emotional injury: Recognizing and assessing race-based traumatic stress",2007,"The Counseling Psychologist","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0011000006292033","https://scholar.google.com/scholar?cites=13845141132341148233&as_sdt=2005&sciodt=2007&hl=en",229,"2024-02-01 22:01:51","","10.1177/0011000006292033","","",,,,,2080,122.35,2080,1,17,"… emotional effects of racism on people of Color. Psychological models and research on racism, … used to understand, recognize, and assess race-based traumatic stress to aid counseling …","http://facstaff.necc.mass.edu/wp-content/uploads/2012/01/racism_and_psychological_injury_articl.pdf","https://scholar.google.com/scholar?q=related:SfpXUoHSI8AJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
4328,"R Alba, V Nee","Rethinking Assimilation Theory for a New Era of Immigration 1",2014,"The New Immigrant in American Society","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9780203820490-1/rethinking-assimilation-theory-new-era-immigration-1-richard-alba-victor-nee","https://scholar.google.com/scholar?cites=13575632200484464439&as_sdt=2005&sciodt=2007&hl=en",230,"2024-02-01 22:01:51","","10.4324/9780203820490-1/rethinking-assimilation-theory-new-era-immigration-1-richard-alba-victor-nee","","",,,,,4328,432.80,2164,2,10,"… a Panglossian optimism about American racism. we find this argument less compelling than many do because we think that it treats perceptions of racial difTerence as more rigid than …","https://www.researchgate.net/profile/Richard-Alba/publication/325892162_Rethinking_Assimilation_Theory_for_a_New_Era_of_Immigration/links/5b54e14a45851507a7bdcdb5/Rethinking-Assimilation-Theory-for-a-New-Era-of-Immigration.pdf","https://scholar.google.com/scholar?q=related:Nyc7P49VZrwJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
2494,"LJ Davis","The disability studies reader",2016,"","taylorfrancis.com","https://www.taylorfrancis.com/books/mono/10.4324/9781315680668/disability-studies-reader-lennard-davis","https://scholar.google.com/scholar?cites=11485460128878383331&as_sdt=2005&sciodt=2007&hl=en",231,"2024-02-01 22:01:51","BOOK","10.4324/9781315680668","","",,,,,2494,311.75,2494,1,8,"… on the centrality of race to a critical disability studies, or locating disability in a global context. Robert McRuer, Professor of English, George Washington University, USA; author of Crip …","https://sites.middlebury.edu/unquietminds/files/2013/02/defining-mental-disability.pdf","https://scholar.google.com/scholar?q=related:41C1dyKNZJ8J:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
2784,"LM Alcoff","Visible identities: Race, gender, and the self",2005,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=Qe4M0nHXDhQC&oi=fnd&pg=PR17&dq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&ots=oHEmK2NT6H&sig=jyF1hTj_6fh2mKX9S6-VCYV1u30","https://scholar.google.com/scholar?cites=14425282396994889371&as_sdt=2005&sciodt=2007&hl=en",232,"2024-02-01 22:01:51","BOOK","","","",,,,,2784,146.53,2784,1,19,"In the heated debates over identity politics, few theorists have looked carefully at the conceptualizations of identity assumed by all sides. Visible Identities fills this gap. Drawing on both …","http://ndl.ethernet.edu.et/bitstream/123456789/47230/1/65.pdf","https://scholar.google.com/scholar?q=related:m2aTYenlMMgJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
7401,"P McLaren","Life in schools: An introduction to critical pedagogy in the foundations of education",2015,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=YR7vCgAAQBAJ&oi=fnd&pg=PP1&dq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&ots=yyvysQ52uv&sig=J4FlOAv0nCf-nk0j6FeiI0VjE1M","https://scholar.google.com/scholar?cites=3476026416186282475&as_sdt=2005&sciodt=2007&hl=en",233,"2024-02-01 22:01:51","BOOK","","","",,,,,7401,822.33,7401,1,9,"… The theoretical framework provided in this book will enable readers to interrogate critically my own ideological formation as a white Anglo male and a middle- class teacher. Rereading …","","https://scholar.google.com/scholar?q=related:61Go1ptTPTAJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
1472,"J Oakes, M Lipton, L Anderson, J Stillman","Teaching to change the world",2018,"","taylorfrancis.com","https://www.taylorfrancis.com/books/mono/10.4324/9781351263443/teaching-change-world-jeannie-oakes-jamy-stillman-lauren-anderson-martin-lipton","https://scholar.google.com/scholar?cites=6406876687900229039&as_sdt=2005&sciodt=2007&hl=en",234,"2024-02-01 22:01:51","BOOK","10.4324/9781351263443","","",,,,,1472,245.33,368,4,6,"… of educational theories and practices that readers can browse and then choose from as suits their preferences. We have tried to be diligent in faithfully describing prominent theories, …","","https://scholar.google.com/scholar?q=related:rz0GDmfM6VgJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
2033,"KK Gaines","Uplifting the race: Black leadership, politics, and culture in the twentieth century",2012,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=BYYLBAAAQBAJ&oi=fnd&pg=PP1&dq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&ots=mxq2BoDUmq&sig=ZmPQ3ZA9iE3wgkpu-86Whw-sb1E","https://scholar.google.com/scholar?cites=17663589887218301719&as_sdt=2005&sciodt=2007&hl=en",235,"2024-02-01 22:01:51","BOOK","","","",,,,,2033,169.42,2033,1,12,"… , by the spirit of “critical negation, wise preservation and … the contributions of critical race theory and cultural studies, … to racism and its contribution to national discussions of race since …","","https://scholar.google.com/scholar?q=related:FzvUrWqtIfUJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
3704,"DR Williams, HW Neighbors…","Racial/ethnic discrimination and health: Findings from community studies",2003,"American journal of …","ajph.aphapublications.org","https://ajph.aphapublications.org/doi/abs/10.2105/AJPH.93.2.200","https://scholar.google.com/scholar?cites=7369700407302555454&as_sdt=2005&sciodt=2007&hl=en",236,"2024-02-01 22:01:51","","10.2105/AJPH.93.2.200","","",,,,,3704,176.38,1235,3,21,"… by personal experiences of racial bias is viewed as one mechanism by which racism in the … of racial/ethnic discrimination and a particular indicator of health. We excluded studies …","https://ajph.aphapublications.org/doi/pdf/10.2105/AJPH.93.2.200?download=true","https://scholar.google.com/scholar?q=related:PgdSXnlvRmYJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
4149,"EW Soja","Seeking spatial justice",2013,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=NkfEeomy-IUC&oi=fnd&pg=PR5&dq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&ots=h-Z4rf2lfg&sig=In56ro4vLXvc3IwUknR0iStYbJk","https://scholar.google.com/scholar?cites=9283389686706894373&as_sdt=2005&sciodt=2007&hl=en",237,"2024-02-01 22:01:51","BOOK","","","",,,,,4149,377.18,4149,1,11,"… fields as anthropology and cultural studies, law and social welfare, postcolonial and feminist critiques, theology and bible studies, race theory and queer theory, literary criticism and …","https://mail.eure.cl/index.php/eure/article/view/1429/536","https://scholar.google.com/scholar?q=related:JXawC7w51YAJ:scholar.google.com/&scioq=critical+race+theory%7Ccritical+race+theory%7Ccritical+race+theory&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
