Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
764,"KD Pyke","What is internalized racial oppression and why don't we study it? Acknowledging racism's hidden injuries",2010,"Sociological perspectives","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1525/sop.2010.53.4.551","https://scholar.google.com/scholar?cites=1205967586866453145&as_sdt=2005&sciodt=2007&hl=en",21,"2024-01-30 22:10:58","","10.1525/sop.2010.53.4.551","","",,,,,764,54.57,764,1,14,"… Despite sociology's longstanding interest in inequality, the internalization of racial oppression … racism and resistance concurrently within the matrix of intersecting forms of oppression. …","http://www.jesusradicals.com/uploads/2/6/3/8/26388433/what_is_internalized_oppression.pdf","https://scholar.google.com/scholar?q=related:mVrPeSF1vBAJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
0,"S Popowich","What do we mean by” structural” oppression?",,"capalibrarians.org","","https://capalibrarians.org/wp/wp-content/uploads/2021/06/1C_paper.pdf","",22,"2024-01-30 22:10:58","PDF","","","",,,,,0,0.00,0,1,,"… was asked about structural racism within the RCMP … systemic racism is meaning that racism is entrenched in our policies and procedures, I would say that we don’t have systemic racism…","https://capalibrarians.org/wp/wp-content/uploads/2021/06/1C_paper.pdf","https://scholar.google.com/scholar?q=related:w9KdCNufp7cJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
250,"A Doane","What is racism? Racial discourse and racial politics",2006,"Critical Sociology","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1163/156916306777835303","https://scholar.google.com/scholar?cites=12134277275170320975&as_sdt=2005&sciodt=2007&hl=en",23,"2024-01-30 22:10:58","","10.1163/156916306777835303","","",,,,,250,13.89,250,1,18,"… the evolution of systemic racism and … racism on the part of other oppressed racial groups. If, as one author advocated, equal standing is given to both forms of racism, then “black racism” …","https://techtransfer.whoi.edu/wp-content/uploads/sites/33/2021/01/What-is-Racism_Racial-Discourse-and-Racial-Politics.pdf","https://scholar.google.com/scholar?q=related:TzKfQOScZagJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
298,"PS Salter, G Adams, MJ Perez","Racism in the structure of everyday worlds: A cultural-psychological perspective",2018,"Current Directions in …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0963721417724239","https://scholar.google.com/scholar?cites=12303168690279553332&as_sdt=2005&sciodt=2007&hl=en",24,"2024-01-30 22:10:58","","10.1177/0963721417724239","","",,,,,298,49.67,99,3,6,"… Racism is often defined as individual prejudice, but racism is also systemic, existing in the … discussions of racist phenomena with a sociocultural approach to racism and oppression. …","https://journals.sagepub.com/doi/full/10.1177/0963721417724239","https://scholar.google.com/scholar?q=related:NBnSI72ivaoJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
846,"AE Cudd","Analyzing oppression",2006,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=yH_cn6iaqqcC&oi=fnd&pg=PR13&dq=systemic+racism%7Csystemic+oppression&ots=w-79uufL2a&sig=gWh5SbkxmjUtHkhp73dTDOlTXbU","https://scholar.google.com/scholar?cites=14304011910255402533&as_sdt=2005&sciodt=2007&hl=en",25,"2024-01-30 22:10:58","BOOK","","","",,,,,846,47.00,846,1,18,"… that conspicuous cases of oppression are missing, such as racism and sexism in America. … does not provide us with a systematic or unambiguous account of oppression. First, it is not …","","https://scholar.google.com/scholar?q=related:Jd665QsPgsYJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
2570,"JR Feagin, K Ducey","Racist America: Roots, current realities, and future reparations",2018,"","taylorfrancis.com","https://www.taylorfrancis.com/books/mono/10.4324/9781315143460/racist-america-joe-feagin-kimberley-ducey","https://scholar.google.com/scholar?cites=2771691005883229057&as_sdt=2005&sciodt=2007&hl=en",26,"2024-01-30 22:10:58","BOOK","10.4324/9781315143460","","",,,,,2570,428.33,1285,2,6,"… This being said, however, we will frequently and substantially discuss the ways in which this country’s white-generated systemic racism has incorporated and oppressed many other …","","https://scholar.google.com/scholar?q=related:gaPQ6EgGdyYJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
226,"A Bailey","Privilege: Expanding on Marilyn Frye's' oppression'",1998,"Journal of Social Philosophy","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1334782","https://scholar.google.com/scholar?cites=10092780668434968281&as_sdt=2005&sciodt=2007&hl=en",27,"2024-01-30 22:10:58","","","","",,,,,226,8.69,226,1,26,"… , racism, and anti-Semitism as harms produced by systematically related forces and barriers blurs the distinction between harm and oppression. … of the systematic features of oppression …","https://www.researchgate.net/profile/Alison-Bailey-9/publication/228262342_Privilege_Expanding_on_Marilyn_Frye%27s_%27Oppression%27/links/5a94bab2aca2721405675550/Privilege-Expanding-on-Marilyn-Fryes-Oppression.pdf","https://scholar.google.com/scholar?q=related:2e7-SYvCEIwJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
2,"F Nyamnjoh","Covid-19 and the Resilience of Systemic Suppression, Oppression and Repression",2021,"","langaa-rpcig.net","https://www.langaa-rpcig.net/wp-content/uploads/2020/10/Francis-Nyamnjoh_Covid-19-and-the-Resilience-of-Systemic-Suppression-Oppression-and-Repression.pdf","https://scholar.google.com/scholar?cites=9916542021076470914&as_sdt=2005&sciodt=2007&hl=en",28,"2024-01-30 22:10:58","PDF","","","",,,,,2,0.67,2,1,3,"… assistance, supposedly, of the very same oppressive, repressive and suppressive elite, who… , but only to the extent that deeply embedded systemic–covert, tacit and everyday–…","https://www.langaa-rpcig.net/wp-content/uploads/2020/10/Francis-Nyamnjoh_Covid-19-and-the-Resilience-of-Systemic-Suppression-Oppression-and-Repression.pdf","https://scholar.google.com/scholar?q=related:gkx_lm2inokJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
673,"B Pease","Undoing privilege: Unearned advantage and systemic injustice in an unequal world",2021,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=hJJKEAAAQBAJ&oi=fnd&pg=PP1&dq=systemic+racism%7Csystemic+oppression&ots=mN8_utC6FI&sig=c2cRLOMcfHn5sznlgWMbYI3mKTQ","https://scholar.google.com/scholar?cites=1731636838427825980&as_sdt=2005&sciodt=2007&hl=en",29,"2024-01-30 22:10:58","BOOK","","","",,,,,673,224.33,673,1,3,"… in struggles and collective action against the oppression and privilege explored in this book. In … Historically, Marxists have viewed all other forms of oppression, including sexism, racism …","","https://scholar.google.com/scholar?q=related:PJd4qocCCBgJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
157,"K McLaughlin","From ridicule to institutionalization: Anti-oppression, the state and social work",2005,"Critical social policy","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0261018305054072","https://scholar.google.com/scholar?cites=18020833934050442717&as_sdt=2005&sciodt=2007&hl=en",30,"2024-01-30 22:10:58","","10.1177/0261018305054072","","",,,,,157,8.26,157,1,19,"… the rise of ‘anti-racism’ and ‘anti-oppression’ within social work, … to combat racism and other forms of oppression is highlighted, … recognition of systematic racial oppression within British …","","https://scholar.google.com/scholar?q=related:3b1hC_zcFvoJ:scholar.google.com/&scioq=systemic+racism%7Csystemic+oppression&hl=en&as_sdt=2007&as_ylo=1998&as_yhi=2023"
