Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
19,"J Kenrick","Unthinking eurocentrism: the political writing of Adam Kuper and Tim Ingold",2011,"Anthropological Notebooks","notebooks.drustvo-antropologov.si","http://notebooks.drustvo-antropologov.si/Notebooks/article/view/281","https://scholar.google.com/scholar?cites=15157695567864597151&as_sdt=2005&sciodt=2007&hl=en",114,"2023-10-31 20:41:43","","","","",,,,,19,1.58,19,1,12,"This paper examines the political grounds and consequences of Adam Kuper and Tim Ingold’s writings on egalitarian indigenous peoples. It takes as its focus a simple question: how …","http://notebooks.drustvo-antropologov.si/Notebooks/article/download/281/237","https://scholar.google.com/scholar?q=related:nwoVYM_zWtIJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
8,"M Vargas","Eurocentrism and the Philosophy of Liberation",2005,"APA Newsletter on Hispanic/Latino Issues","vargasphilosophy.com","http://vargasphilosophy.com/Papers/EurocentrismPL.pdf","https://scholar.google.com/scholar?cites=8330946437515019959&as_sdt=2005&sciodt=2007&hl=en",115,"2023-10-31 20:41:43","PDF","","","",,,,,8,0.44,8,1,18,"… I call The Eurocentrism Problem.In what follows, I argue that the Eurocentrism Problem has not … In section 1, I consider the motivations and implications of the Eurocentrism criticism. In …","http://vargasphilosophy.com/Papers/EurocentrismPL.pdf","https://scholar.google.com/scholar?q=related:t4bjSqV3nXMJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
8,"SF Alatas, V Sinha, SF Alatas, V Sinha","Introduction: eurocentrism, androcentrism and sociological theory",2017,"Sociological Theory Beyond the …","Springer","https://link.springer.com/chapter/10.1057/978-1-137-41134-1_1","https://scholar.google.com/scholar?cites=8500680436866830074&as_sdt=2005&sciodt=2007&hl=en",116,"2023-10-31 20:41:43","","10.1057/978-1-137-41134-1_1","","",,,,,8,1.33,2,4,6,"… Eurocentrism as it is felt that it provides a crucial point of orientation. A cautionary word on our usage of the term ‘Eurocentrism’ … We hold that Eurocentrism connotes a particular position, …","","https://scholar.google.com/scholar?q=related:-k6PnNF7-HUJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
26,"N Panayotopoulos","On Greek photography: Eurocentrism, cultural colonialism and the construction of mythic classical Greece",2009,"Third text","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/09528820902840672","https://scholar.google.com/scholar?cites=17401803124550062666&as_sdt=2005&sciodt=2007&hl=en",117,"2023-10-31 20:41:43","","10.1080/09528820902840672","","",,,,,26,1.86,26,1,14,"This article aims to establish the grounds for a postcolonial reading of both Greece and its representation. It attempts to take a deeper look at the framework in which the image of …","https://www.academia.edu/download/31796172/ThirdText-Nikos-Panayotopoulos.pdf","https://scholar.google.com/scholar?q=related:StIWOr6ff_EJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
8,"MK Jore","Eurocentrism in Teaching about World War One–A Norwegian Case",2019,"Nordidactica: Journal of Humanities and Social …","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1342408","https://scholar.google.com/scholar?cites=11096093410804798693&as_sdt=2005&sciodt=2007&hl=en",118,"2023-10-31 20:41:43","","","","",,,,,8,2.00,8,1,4,"… In the final discussion, I reflect on the dilemmas and challenges that Eurocentrism poses for history education about WW1. But what exactly is Eurocentrism and how can it be …","https://www.diva-portal.org/smash/get/diva2:1342408/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:5ZSS4So-_ZkJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
18,"C Brumann","Anthropological utopia, closet eurocentrism, and culture chaos in the UNESCO World Heritage Arena",2018,"Anthropological Quarterly","JSTOR","https://www.jstor.org/stable/26646264","https://scholar.google.com/scholar?cites=16411605397499978466&as_sdt=2005&sciodt=2007&hl=en",119,"2023-10-31 20:41:43","","","","",,,,,18,3.60,18,1,5,"While the UNESCO World Heritage Convention is a huge publicity success, and a World Heritage title often works miracles for redirecting prestige, tourists, and cash flows, critics …","","https://scholar.google.com/scholar?q=related:4qLeFyi8weMJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
8,"GG Joseph","Mathematics and eurocentrism",2009,"The Challenge of Eurocentrism: Global Perspectives …","Springer","https://link.springer.com/chapter/10.1057/9780230620896_3","https://scholar.google.com/scholar?cites=18135801748828182676&as_sdt=2005&sciodt=2007&hl=en",120,"2023-10-31 20:41:43","","10.1057/9780230620896_3","","",,,,,8,0.57,8,1,14,"… Finally, challenging Eurocentrism in Mathematics allows us to achieve a more holistic approach to Mathematics—one which acknowledges its relation with a wide range of disciplines …","https://pdfs.semanticscholar.org/7825/acfa106086d0ca6c2f24c048b2c0bcb021f3.pdf#page=135","https://scholar.google.com/scholar?q=related:lNjPW5pPr_sJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
9,"BG Jones","Africanist scholarship, eurocentrism and the politics of knowledge",2015,"Eurocentrism, Racism and Knowledge: Debates on …","Springer","https://link.springer.com/chapter/10.1057/9781137292896_7","https://scholar.google.com/scholar?cites=2628063544901624789&as_sdt=2005&sciodt=2007&hl=en",121,"2023-10-31 20:41:43","","10.1057/9781137292896_7","","",,,,,9,1.13,9,1,8,"Of all regions of the world, Africa is perhaps most often subject to external analyses, diagnoses and prescriptions which purport to offer solutions to internal socioeconomic and political …","https://www.researchgate.net/profile/Marta-Araujo/publication/299030703_Eurocentrism_political_struggles_and_the_entrenched_will-to-ignorance_An_introduction/links/61efdf4dc5e3103375bd6e8f/Eurocentrism-political-struggles-and-the-entrenched-will-to-ignorance-An-introduction.pdf#page=126","https://scholar.google.com/scholar?q=related:1eMDud7BeCQJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
35,"A Gough","Beyond Eurocentrism in science education: Promises and problematics from a feminist poststructuralist perspective",2014,"Curriculum","api.taylorfrancis.com","https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.4324/9781315051604-9&type=chapterpdf","https://scholar.google.com/scholar?cites=2900212459294466181&as_sdt=2005&sciodt=2007&hl=en",122,"2023-10-31 20:41:43","","","","",,,,,35,3.89,35,1,9,"… My focus here is upon critiques of the Eurocentrism of modern science as the basis for a new direction for science education research and practice. As Harding (l993b, p. 1) argues, …","","https://scholar.google.com/scholar?q=related:haBood2fPygJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
9,"C Pison Hindawi","Decolonizing the Responsibility to Protect: On pervasive Eurocentrism, Southern agency and struggles over universals",2022,"Security Dialogue","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/09670106211027801","https://scholar.google.com/scholar?cites=8889046700128243112&as_sdt=2005&sciodt=2007&hl=en",123,"2023-10-31 20:41:43","","10.1177/09670106211027801","","",,,,,9,9.00,9,1,1,"Many postcolonial or critical scholars are rather sceptical of the Responsibility to Protect principle. In most of the critical literature, Responsibility to Protect (R2P) is presented as a …","https://journals.sagepub.com/doi/pdf/10.1177/09670106211027801","https://scholar.google.com/scholar?q=related:qI0AqeA8XHsJ:scholar.google.com/&scioq=eurocentrism&hl=en&as_sdt=2007&as_ylo=2003&as_yhi=2023"
